GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
0100000US,,United States,310M300US24820,24820,"United States - Greenville, OH Micro Area","Greenville, OH Micro Area",52959,52969,52964,52646,52508,52294,52173,51956,51636,51536
0100000US,,United States,310M300US24900,24900,"United States - Greenwood, MS Micro Area","Greenwood, MS Micro Area",42914,42979,43018,42482,41189,41059,40918,40396,39938,39362
0100000US,,United States,310M300US24940,24940,"United States - Greenwood, SC Micro Area","Greenwood, SC Micro Area",95078,95077,95068,94924,94984,94730,94440,94709,94889,95077
0100000US,,United States,310M300US24980,24980,"United States - Grenada, MS Micro Area","Grenada, MS Micro Area",21906,21906,21842,21608,21620,21540,21600,21448,21219,21087
0100000US,,United States,310M300US25100,25100,"United States - Guymon, OK Micro Area","Guymon, OK Micro Area",20640,20640,20819,21188,21497,21959,21677,21379,21131,20900
0100000US,,United States,310M300US25200,25200,"United States - Hailey, ID Micro Area","Hailey, ID Micro Area",27701,27701,27621,27314,27435,27603,27755,27861,28092,28444
0100000US,,United States,310M300US25300,25300,"United States - Hannibal, MO Micro Area","Hannibal, MO Micro Area",38948,38948,38970,39045,38959,38922,39029,38849,38895,38858
0100000US,,United States,310M300US25460,25460,"United States - Harrison, AR Micro Area","Harrison, AR Micro Area",45233,45237,45198,45325,45370,45359,44968,44951,45060,45209
0100000US,,United States,310M300US25580,25580,"United States - Hastings, NE Micro Area","Hastings, NE Micro Area",31364,31367,31324,31206,31369,31547,31387,31549,31657,31678
0100000US,,United States,310M300US25700,25700,"United States - Hays, KS Micro Area","Hays, KS Micro Area",28452,28452,28424,28752,29074,29012,28934,28929,28823,28689
0100000US,,United States,310M300US25720,25720,"United States - Heber, UT Micro Area","Heber, UT Micro Area",23530,23525,23644,24433,25428,26673,27906,29273,30571,32106
0100000US,,United States,310M300US25740,25740,"United States - Helena, MT Micro Area","Helena, MT Micro Area",74801,74798,74971,75613,76039,76575,77083,77691,78562,79664
0100000US,,United States,310M300US25760,25760,"United States - Helena-West Helena, AR Micro Area","Helena-West Helena, AR Micro Area",21757,21755,21675,21405,20740,20443,19962,19562,19050,18572
0100000US,,United States,310M300US25780,25780,"United States - Henderson, NC Micro Area","Henderson, NC Micro Area",45422,45419,45301,45300,45105,44502,44528,44433,44426,44211
0100000US,,United States,310M300US25820,25820,"United States - Hereford, TX Micro Area","Hereford, TX Micro Area",19372,19372,19458,19490,19327,19148,19099,18802,18850,18836
0100000US,,United States,310M300US25840,25840,"United States - Hermiston-Pendleton, OR Micro Area","Hermiston-Pendleton, OR Micro Area",87062,87062,87298,87950,88184,88079,87745,87598,87868,88151
0100000US,,United States,310M300US25880,25880,"United States - Hillsdale, MI Micro Area","Hillsdale, MI Micro Area",46688,46688,46643,46590,46255,46122,45916,45860,45767,45879
0100000US,,United States,310M300US25900,25900,"United States - Hilo, HI Micro Area","Hilo, HI Micro Area",185079,185076,185347,187049,189118,191583,194240,196740,198681,200381
0100000US,,United States,310M300US26020,26020,"United States - Hobbs, NM Micro Area","Hobbs, NM Micro Area",64727,64727,64594,64990,66156,68173,69757,70985,69850,68759
0100000US,,United States,310M300US26090,26090,"United States - Holland, MI Micro Area","Holland, MI Micro Area",111408,111410,111522,111137,111448,111946,113290,114085,114955,116447
0100000US,,United States,310M300US26220,26220,"United States - Hood River, OR Micro Area","Hood River, OR Micro Area",22346,22346,22443,22438,22583,22607,22685,22955,23064,23377
0100000US,,United States,310M300US26260,26260,"United States - Hope, AR Micro Area","Hope, AR Micro Area",31606,31613,31594,31495,31256,31204,30999,30618,30400,30188
0100000US,,United States,310M300US26340,26340,"United States - Houghton, MI Micro Area","Houghton, MI Micro Area",38784,38784,38893,38907,38821,38698,38520,38291,38426,38410
0100000US,,United States,310M300US26460,26460,"United States - Hudson, NY Micro Area","Hudson, NY Micro Area",63096,63066,63039,62538,62473,62225,62018,61549,61010,60604
0100000US,,United States,310M300US26500,26500,"United States - Huntingdon, PA Micro Area","Huntingdon, PA Micro Area",45913,46031,46029,46041,45990,45928,45869,45640,45503,45491
0100000US,,United States,310M300US26540,26540,"United States - Huntington, IN Micro Area","Huntington, IN Micro Area",37124,37124,37118,37161,36975,36774,36603,36518,36368,36337
0100000US,,United States,310M300US26660,26660,"United States - Huntsville, TX Micro Area","Huntsville, TX Micro Area",82446,82536,82970,83095,82966,83867,84277,85225,86214,86912
0100000US,,United States,310M300US26700,26700,"United States - Huron, SD Micro Area","Huron, SD Micro Area",17398,17399,17413,17693,17940,18269,18144,18160,18087,18157
0100000US,,United States,310M300US26740,26740,"United States - Hutchinson, KS Micro Area","Hutchinson, KS Micro Area",64511,64511,64549,64425,64212,64083,63678,63488,63040,62510
0100000US,,United States,310M300US26780,26780,"United States - Hutchinson, MN Micro Area","Hutchinson, MN Micro Area",36651,36651,36597,36354,35942,35898,35759,35791,35748,35884
0100000US,,United States,310M300US26860,26860,"United States - Indiana, PA Micro Area","Indiana, PA Micro Area",88880,88893,88869,88608,88246,88195,87486,86867,85256,84953
0100000US,,United States,310M300US26940,26940,"United States - Indianola, MS Micro Area","Indianola, MS Micro Area",29450,29385,28983,28515,28404,27906,27398,26902,26389,25981
0100000US,,United States,310M300US26960,26960,"United States - Ionia, MI Micro Area","Ionia, MI Micro Area",63905,63905,63846,63853,63873,63982,64229,64051,64182,64291
0100000US,,United States,310M300US27020,27020,"United States - Iron Mountain, MI-WI Micro Area","Iron Mountain, MI-WI Micro Area",30591,30591,30553,30442,30532,30389,30235,29993,29849,29786
0100000US,,United States,310M300US27160,27160,"United States - Jackson, OH Micro Area","Jackson, OH Micro Area",33225,33226,33255,33128,32876,32802,32771,32564,32534,32449
0100000US,,United States,310M300US27220,27220,"United States - Jackson, WY-ID Micro Area","Jackson, WY-ID Micro Area",31464,31459,31446,31640,31797,32676,33209,33700,34266,34646
0100000US,,United States,310M300US27300,27300,"United States - Jacksonville, IL Micro Area","Jacksonville, IL Micro Area",40902,40906,40838,40713,40607,40205,39851,39651,39249,38800
0100000US,,United States,310M300US27380,27380,"United States - Jacksonville, TX Micro Area","Jacksonville, TX Micro Area",50845,50834,50939,51076,51261,51088,51174,51573,51896,52240
0100000US,,United States,310M300US27420,27420,"United States - Jamestown, ND Micro Area","Jamestown, ND Micro Area",21100,21100,21133,21018,20972,21088,21100,21005,21009,21087
0100000US,,United States,310M300US27460,27460,"United States - Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134904,134727,134220,133333,132896,131892,130756,129638,129046
0100000US,,United States,310M300US27540,27540,"United States - Jasper, IN Micro Area","Jasper, IN Micro Area",54734,54653,54688,54806,54750,54823,54837,54785,54884,54923
0100000US,,United States,310M300US27600,27600,"United States - Jefferson, GA Micro Area","Jefferson, GA Micro Area",60485,60460,60699,60976,60857,61285,62098,63375,64978,67519
0100000US,,United States,310M300US27660,27660,"United States - Jennings, LA Micro Area","Jennings, LA Micro Area",31594,31594,31634,31590,31448,31299,31450,31428,31370,31477
0100000US,,United States,310M300US27700,27700,"United States - Jesup, GA Micro Area","Jesup, GA Micro Area",30099,30099,30076,30300,30333,30007,29913,29441,29985,29817
0100000US,,United States,310M300US27920,27920,"United States - Junction City, KS Micro Area","Junction City, KS Micro Area",34362,34357,35247,35275,37886,36777,36459,36682,35208,33855
0100000US,,United States,310M300US27940,27940,"United States - Juneau, AK Micro Area","Juneau, AK Micro Area",31275,31275,31394,32162,32395,32570,32490,32612,32405,32094
0100000US,,United States,310M300US28060,28060,"United States - Kalispell, MT Micro Area","Kalispell, MT Micro Area",90928,90928,90853,91236,91576,92835,94468,95738,97693,100000
0100000US,,United States,310M300US28180,28180,"United States - Kapaa, HI Micro Area","Kapaa, HI Micro Area",67091,67091,67199,67832,68573,69626,70523,71387,71769,72159
0100000US,,United States,310M300US28260,28260,"United States - Kearney, NE Micro Area","Kearney, NE Micro Area",52591,52591,52657,53389,54176,54536,54851,55302,55951,56262
0100000US,,United States,310M300US28300,28300,"United States - Keene, NH Micro Area","Keene, NH Micro Area",77117,77117,77050,76874,76802,76590,76263,76036,75697,75960
0100000US,,United States,310M300US28340,28340,"United States - Kendallville, IN Micro Area","Kendallville, IN Micro Area",47536,47540,47453,47309,47213,47267,47400,47543,47442,47452
0100000US,,United States,310M300US28380,28380,"United States - Kennett, MO Micro Area","Kennett, MO Micro Area",31953,31953,31946,32006,31841,31723,31304,30825,30556,30119
0100000US,,United States,310M300US28500,28500,"United States - Kerrville, TX Micro Area","Kerrville, TX Micro Area",49625,49625,49619,49607,49686,49760,50275,50753,51296,51720
0100000US,,United States,310M300US28540,28540,"United States - Ketchikan, AK Micro Area","Ketchikan, AK Micro Area",13477,13491,13544,13644,13700,13682,13780,13680,13727,13856
0100000US,,United States,310M300US28580,28580,"United States - Key West, FL Micro Area","Key West, FL Micro Area",73090,73090,73219,73981,74627,75914,76492,77003,77304,77013
0100000US,,United States,310M300US28620,28620,"United States - Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC Micro Area",38327,38327,38399,38514,38546,38954,39027,39579,39799,40151
0100000US,,United States,310M300US28780,28780,"United States - Kingsville, TX Micro Area","Kingsville, TX Micro Area",32477,32474,32450,32462,32536,32451,32281,31831,31775,31505
0100000US,,United States,310M300US28820,28820,"United States - Kinston, NC Micro Area","Kinston, NC Micro Area",59495,59518,59499,59441,59164,58831,58397,58126,57432,56883
0100000US,,United States,310M300US28860,28860,"United States - Kirksville, MO Micro Area","Kirksville, MO Micro Area",30038,30038,30066,30023,30054,30079,29926,29831,29714,29885
0100000US,,United States,310M300US28900,28900,"United States - Klamath Falls, OR Micro Area","Klamath Falls, OR Micro Area",66380,66380,66313,66287,65923,65730,65364,65777,66283,66935
0100000US,,United States,310M300US29060,29060,"United States - Laconia, NH Micro Area","Laconia, NH Micro Area",60088,60072,60094,60265,60327,60106,60172,60248,60606,60785
0100000US,,United States,310M300US29260,29260,"United States - La Grande, OR Micro Area","La Grande, OR Micro Area",25748,25744,25729,25879,25772,25500,25610,25676,26043,26222
0100000US,,United States,310M300US29300,29300,"United States - LaGrange, GA Micro Area","LaGrange, GA Micro Area",67044,67040,67053,67637,68304,68809,69267,69527,69776,69786
0100000US,,United States,310M300US29380,29380,"United States - Lake City, FL Micro Area","Lake City, FL Micro Area",67531,67530,67556,67309,67886,67429,67851,68255,69274,69612
0100000US,,United States,310M300US29500,29500,"United States - Lamesa, TX Micro Area","Lamesa, TX Micro Area",13833,13833,13827,13744,13601,13202,13434,12984,13042,12813
0100000US,,United States,310M300US29660,29660,"United States - Laramie, WY Micro Area","Laramie, WY Micro Area",36299,36299,36433,36883,37332,37573,37793,38036,37987,38332
0100000US,,United States,310M300US29780,29780,"United States - Las Vegas, NM Micro Area","Las Vegas, NM Micro Area",29393,29387,29404,29332,29058,28749,28418,28144,27956,27748
0100000US,,United States,310M300US29860,29860,"United States - Laurel, MS Micro Area","Laurel, MS Micro Area",84823,84823,84804,84753,84879,85349,84832,84914,84772,84512
0100000US,,United States,310M300US29900,29900,"United States - Laurinburg, NC Micro Area","Laurinburg, NC Micro Area",36157,36157,36059,36276,36091,35907,35658,35319,35250,35093
0100000US,,United States,310M300US29980,29980,"United States - Lawrenceburg, TN Micro Area","Lawrenceburg, TN Micro Area",41869,41851,41967,42064,42073,41921,42210,42449,42979,43396
0100000US,,United States,310M300US30060,30060,"United States - Lebanon, MO Micro Area","Lebanon, MO Micro Area",35571,35571,35675,35635,35451,35625,35505,35442,35427,35443
0100000US,,United States,310M300US30220,30220,"United States - Levelland, TX Micro Area","Levelland, TX Micro Area",22935,22927,22851,22927,23063,23400,23461,23315,23103,23088
0100000US,,United States,310M300US30260,30260,"United States - Lewisburg, PA Micro Area","Lewisburg, PA Micro Area",44947,44949,44990,45084,45155,44743,44964,45536,45440,44595
0100000US,,United States,310M300US30280,30280,"United States - Lewisburg, TN Micro Area","Lewisburg, TN Micro Area",30617,30606,30681,30840,30915,31070,31250,31543,31973,32931
0100000US,,United States,310M300US30380,30380,"United States - Lewistown, PA Micro Area","Lewistown, PA Micro Area",46682,46682,46634,46712,46738,46635,46492,46427,46316,46388
0100000US,,United States,310M300US30420,30420,"United States - Lexington, NE Micro Area","Lexington, NE Micro Area",26370,26370,26358,26234,26102,26090,26052,25996,25846,25737
0100000US,,United States,310M300US30580,30580,"United States - Liberal, KS Micro Area","Liberal, KS Micro Area",22952,22950,22979,23163,23400,23354,23297,23174,22756,22159
0100000US,,United States,310M300US30660,30660,"United States - Lincoln, IL Micro Area","Lincoln, IL Micro Area",30305,30305,30281,30252,30333,29793,29644,29412,29338,29245
0100000US,,United States,310M300US30820,30820,"United States - Lock Haven, PA Micro Area","Lock Haven, PA Micro Area",39238,39241,39244,39471,39696,39798,39456,39367,38985,38998
0100000US,,United States,310M300US30880,30880,"United States - Logan, WV Micro Area","Logan, WV Micro Area",36743,36745,36713,36446,36303,35919,35235,34419,33644,32925
0100000US,,United States,310M300US30900,30900,"United States - Logansport, IN Micro Area","Logansport, IN Micro Area",38966,38966,38978,38924,38769,38574,38493,38168,38013,37994
0100000US,,United States,310M300US30940,30940,"United States - London, KY Micro Area","London, KY Micro Area",126369,126369,126561,127065,126764,127154,127204,127366,127417,127615
0100000US,,United States,310M300US31060,31060,"United States - Los Alamos, NM Micro Area","Los Alamos, NM Micro Area",17950,17950,17995,18177,18169,17830,17710,17725,18152,18738
0100000US,,United States,310M300US31220,31220,"United States - Ludington, MI Micro Area","Ludington, MI Micro Area",28705,28687,28715,28633,28643,28647,28711,28721,28846,29073
0100000US,,United States,310M300US31260,31260,"United States - Lufkin, TX Micro Area","Lufkin, TX Micro Area",86771,86771,86903,87282,87496,87365,87601,87901,87830,87805
0100000US,,United States,310M300US31300,31300,"United States - Lumberton, NC Micro Area","Lumberton, NC Micro Area",134168,134233,134504,135221,135684,135217,135035,134562,133514,132606
